method,delta,match.poss,match.id,control,timeout,effect
nobal,2,away,1708,-0,0.5,0.5
nobal,2,away,1709,1,1.5,0.5
nobal,2,away,1710,2,1,-1
nobal,2,away,1711,-0.5,-0.5,0
nobal,2,away,1712,-1,-0,1
nobal,2,away,1713,-0,2,2
nobal,2,away,1714,1,-1,-2
nobal,2,away,1715,0.5,2,1.5
nobal,2,away,1716,1.5,0.5,-1
nobal,2,away,1717,2,0.5,-1.5
nobal,2,away,1718,1,2.5,1.5
nobal,2,away,1719,1,-0.5,-1.5
nobal,2,away,1720,-0,-0.5,-0.5
nobal,2,away,1721,1,-2,-3
nobal,2,away,1722,-2,-1,1
nobal,2,away,1723,-0,1,1
nobal,2,away,1724,2,1,-1
nobal,2,away,1725,-0,-0.5,-0.5
nobal,2,away,1726,-0,-1,-1
nobal,2,away,1727,-0.5,-0,0.5
nobal,2,away,1728,0.5,-0,-0.5
nobal,2,away,1729,2,0.5,-1.5
nobal,2,away,1730,1.5,-0.5,-2
nobal,2,away,1731,1,-0,-1
nobal,2,away,1732,1,0.5,-0.5
nobal,2,away,1733,1,-0,-1
nobal,2,away,1734,1.5,2.5,1
nobal,2,away,1735,-0,1,1
nobal,2,away,1736,-0,2,2
nobal,2,away,1737,1.5,1,-0.5
nobal,2,away,1738,1,-0,-1
nobal,2,away,1739,-0,2.5,2.5
nobal,2,away,1740,0.5,0.5,0
nobal,2,away,1741,1.5,0.5,-1
nobal,2,away,1742,0.5,3,2.5
nobal,2,away,1743,1,-0,-1
nobal,2,away,1744,-0,1,1
nobal,2,away,1745,-0,-0,0
nobal,2,away,1746,-0,-1.5,-1.5
nobal,2,away,1747,-0.5,-0,0.5
nobal,2,away,1748,-0,1,1
nobal,2,away,1749,-0,0.5,0.5
nobal,2,away,1750,1,2.5,1.5
nobal,2,away,1751,1.5,1,-0.5
nobal,2,away,1752,-0,-0.5,-0.5
nobal,2,away,1753,-0,-1,-1
nobal,2,away,1754,1,1.5,0.5
nobal,2,away,1755,0.5,1,0.5
nobal,2,away,1756,1,1.5,0.5
nobal,2,away,1757,2,1,-1
nobal,2,away,1758,2,1,-1
nobal,2,away,1759,1,1,0
nobal,2,away,1760,1,1,0
nobal,2,away,1761,2.5,1.5,-1
nobal,2,away,1762,-0,0.5,0.5
nobal,2,away,1763,-0,1.5,1.5
nobal,2,away,1764,1,-0,-1
nobal,2,away,1765,-0,-1.5,-1.5
nobal,2,away,1766,1,-0,-1
nobal,2,away,1767,2,-0,-2
nobal,2,away,1768,0.5,-1,-1.5
nobal,2,away,1769,0.5,2,1.5
nobal,2,away,1770,2,2.5,0.5
nobal,2,away,1771,1.5,-0.5,-2
nobal,2,away,1772,-0,-1,-1
nobal,2,away,1773,3,1.5,-1.5
nobal,2,away,1774,-1.5,-1.5,0
nobal,2,away,1775,-0,2,2
nobal,2,away,1776,1.5,0.5,-1
nobal,2,away,1777,2,1,-1
nobal,2,away,1778,2,1,-1
nobal,2,away,1779,2,1.5,-0.5
nobal,2,away,1780,0.5,1.5,1
nobal,2,away,1781,1,-0.5,-1.5
nobal,2,away,1782,2,-0,-2
nobal,2,away,1783,-0,1,1
nobal,2,away,1784,1.5,0.5,-1
nobal,2,away,1785,2,0.5,-1.5
nobal,2,away,1786,-0,1,1
nobal,2,away,1787,-1.5,-0,1.5
nobal,2,away,1788,2,1,-1
nobal,2,away,1789,1.5,2.5,1
nobal,2,away,1790,-0,-2,-2
nobal,2,away,1791,0.5,1,0.5
nobal,2,away,1792,2,-0,-2
nobal,2,away,1793,2.5,0.5,-2
nobal,2,away,1794,-1,-0,1
nobal,2,away,1795,2,1.5,-0.5
nobal,2,away,1796,0.5,-1,-1.5
nobal,2,away,1797,1.5,-1.5,-3
nobal,2,away,1798,2,1,-1
nobal,2,away,1799,-0.5,-0.5,0
nobal,2,away,1800,2.5,1.5,-1
nobal,2,away,1801,1,2,1
nobal,2,away,1802,-1.5,-0.5,1
nobal,2,away,1803,1,1,0
nobal,2,away,1804,2,1,-1
nobal,2,away,1805,1.5,1.5,0
nobal,2,away,1806,1,1,0
nobal,2,away,1807,1,-0,-1
nobal,2,away,1808,2.5,3,0.5
nobal,2,away,1809,-1.5,-0.5,1
nobal,2,away,1810,-0,-0,0
nobal,2,away,1811,-0,-1,-1
nobal,2,away,1812,-0,1,1
nobal,2,away,1813,2,1,-1
nobal,2,away,1814,1,-0,-1
nobal,2,away,1815,2,1,-1
nobal,2,away,1816,1.5,1.5,0
nobal,2,away,1817,1,2,1
nobal,2,away,1818,1,-0,-1
nobal,2,away,1819,1,-0.5,-1.5
nobal,2,away,1820,-0,1,1
nobal,2,away,1821,1,-0.5,-1.5
nobal,2,away,1822,2.5,2,-0.5
nobal,2,away,1823,1.5,1.5,0
nobal,2,away,1824,1,-0,-1
nobal,2,away,1825,0.5,-0,-0.5
nobal,2,away,1826,1.5,2.5,1
nobal,2,away,1827,1,0.5,-0.5
nobal,2,away,1828,1,2,1
nobal,2,away,1829,1.5,1.5,0
nobal,2,away,1830,2.5,0.5,-2
nobal,2,away,1831,1,2,1
nobal,2,away,1832,1.5,2.5,1
nobal,2,away,1833,0.5,2.5,2
nobal,2,away,1834,1,2.5,1.5
nobal,2,away,1835,-0,-0,0
nobal,2,away,1836,0.5,-2.5,-3
nobal,2,away,1837,1.5,1.5,0
nobal,2,away,1838,-0,1,1
nobal,2,away,1839,1,0.5,-0.5
nobal,2,away,1840,2,2,0
nobal,2,away,1841,2,1,-1
nobal,2,away,1842,-2.5,-1.5,1
nobal,2,away,1843,0.5,-1.5,-2
nobal,2,away,1844,1,-0,-1
nobal,2,away,1845,-0.5,-0.5,0
nobal,2,away,1846,1.5,3.5,2
nobal,2,away,1847,-0,1,1
nobal,2,away,1848,1,1.5,0.5
nobal,2,away,1849,-2,-2.5,-0.5
nobal,2,away,1850,1.5,2.5,1
nobal,2,away,1851,2,-0.5,-2.5
nobal,2,away,1852,1.5,3,1.5
nobal,2,away,1853,1.5,1.5,0
nobal,2,away,1854,-0,1,1
nobal,2,away,1855,1,-0,-1
nobal,2,away,1856,0.5,-0,-0.5
nobal,2,away,1857,-0,-0,0
nobal,2,away,1858,-1,-2,-1
nobal,2,away,1859,-0,1,1
nobal,2,away,1860,-0.5,1.5,2
nobal,2,away,1861,1.5,-0,-1.5
nobal,2,away,1862,0.5,0.5,0
nobal,2,away,1863,1.5,-0,-1.5
nobal,2,away,1864,1,-0,-1
nobal,2,away,1865,0.5,1,0.5
nobal,2,away,1866,1.5,3,1.5
nobal,2,away,1867,1,1.5,0.5
nobal,2,away,1868,-0,-2.5,-2.5
nobal,2,away,1869,1.5,2.5,1
nobal,2,away,1870,-0,-1.5,-1.5
nobal,2,away,1871,-0,-1.5,-1.5
nobal,2,away,1872,1,1,0
nobal,2,away,1873,-0,-0,0
nobal,2,away,1874,1.5,2.5,1
nobal,2,away,1875,-0,-1,-1
nobal,2,away,1876,1,1,0
nobal,2,away,1877,1.5,1.5,0
nobal,2,away,1878,1,0.5,-0.5
nobal,2,away,1879,1.5,-1.5,-3
nobal,2,away,1880,-0,1.5,1.5
nobal,2,away,1881,-1,-0,1
nobal,2,away,1882,2,0.5,-1.5
nobal,2,away,1883,1,-0.5,-1.5
nobal,2,away,1884,-1,0.5,1.5
nobal,2,away,1885,1.5,1,-0.5
nobal,2,away,1886,1.5,-0,-1.5
nobal,2,away,1887,2,2.5,0.5
nobal,2,away,1888,1.5,2,0.5
nobal,2,away,1889,0.5,-0.5,-1
nobal,2,away,1890,2.5,1.5,-1
nobal,2,away,1891,1,2,1
nobal,2,away,1892,1,1,0
nobal,2,away,1893,1.5,1,-0.5
nobal,2,away,1894,-0,-0,0
nobal,2,away,1895,2.5,0.5,-2
nobal,2,away,1896,-1,-0,1
nobal,2,away,1897,-0,1,1
nobal,2,away,1898,1,1,0
nobal,2,away,1899,1,-0,-1
nobal,2,away,1900,-0.5,-0.5,0
nobal,2,away,1901,-1.5,1.5,3
nobal,2,away,1902,-0,0.5,0.5
nobal,2,away,1903,-1,-0,1
nobal,2,away,1904,3,0.5,-2.5
nobal,2,away,1905,0.5,1.5,1
nobal,2,away,1906,-2,-0,2
nobal,2,away,1907,1.5,1.5,0
nobal,2,away,1908,0.5,-0.5,-1
nobal,2,away,1909,-0,1,1
nobal,2,away,1910,1,-0.5,-1.5
nobal,2,away,1911,1,-2,-3
nobal,2,away,1912,3,1.5,-1.5
nobal,2,away,1913,-0,-0,0
nobal,2,away,1914,-0,0.5,0.5
nobal,2,away,1915,1,1,0
nobal,2,away,1916,-0,2.5,2.5
nobal,2,away,1917,1,1,0
nobal,2,away,1918,-0,-0.5,-0.5
nobal,2,away,1919,-0,0.5,0.5
nobal,2,away,1920,-0,1.5,1.5
nobal,2,away,1921,2.5,1.5,-1
nobal,2,away,1922,-0,2.5,2.5
nobal,2,away,1923,-1.5,-0,1.5
nobal,2,away,1924,-1.5,1,2.5
nobal,2,away,1925,0.5,1.5,1
nobal,2,away,1926,-0,-0,0
nobal,2,away,1927,-1,1,2
nobal,2,away,1928,-0.5,0.5,1
nobal,2,away,1929,-0,1,1
nobal,2,away,1930,-0,-0,0
nobal,2,away,1931,0.5,-0,-0.5
nobal,2,away,1932,-0,-0,0
nobal,2,away,1933,2,-0,-2
nobal,2,away,1934,1,1.5,0.5
nobal,2,away,1935,1,1,0
nobal,2,away,1936,-0.5,-0.5,0
nobal,2,away,1937,2,1.5,-0.5
nobal,2,away,1938,-0,-0,0
nobal,2,away,1939,2,0.5,-1.5
nobal,2,away,1940,1.5,-0,-1.5
nobal,2,away,1941,1.5,1.5,0
nobal,2,away,1942,-0,-1,-1
nobal,2,away,1943,-0,1.5,1.5
nobal,2,away,1944,1.5,0.5,-1
nobal,2,away,1945,-0,-0,0
nobal,2,away,1946,0.5,2.5,2
nobal,2,away,1947,0.5,2,1.5
nobal,2,away,1948,-0,0.5,0.5
nobal,2,away,1949,1.5,1.5,0
nobal,2,away,1950,-1,-1,0
nobal,2,away,1951,2.5,2.5,0
nobal,2,away,1952,1,1,0
nobal,2,away,1953,-0,1,1
nobal,2,away,1954,-0,-0,0
nobal,2,away,1955,0.5,1.5,1
nobal,2,away,1956,1,-0,-1
nobal,2,away,1957,1.5,1,-0.5
nobal,2,away,1958,-0.5,1,1.5
nobal,2,away,1959,1.5,1,-0.5
nobal,2,away,1960,-0.5,-0,0.5
nobal,2,away,1961,-3,-2.5,0.5
nobal,2,away,1962,0.5,1.5,1
nobal,2,away,1963,1.5,2.5,1
nobal,2,away,1964,-1.5,-0.5,1
nobal,2,away,1965,1.5,3,1.5
nobal,2,away,1966,0.5,1.5,1
nobal,2,away,1967,1,1,0
nobal,2,away,1968,-0.5,-0.5,0
nobal,2,away,1969,1,-0,-1
nobal,2,away,1970,-0,-0,0
nobal,2,away,1971,1,-0.5,-1.5
nobal,2,away,1972,1,-0,-1
nobal,2,away,1973,-0,-1,-1
nobal,2,away,1974,1,-0,-1
nobal,2,away,1975,1.5,0.5,-1
nobal,2,away,1976,-1,-2,-1
nobal,2,away,1977,-1,0.5,1.5
nobal,2,away,1978,1,-0,-1
nobal,2,away,1979,-1,-1,0
nobal,2,away,1980,-1,0.5,1.5
nobal,2,away,1981,3,1.5,-1.5
nobal,2,away,1982,1,-0,-1
nobal,2,away,1983,1,1,0
nobal,2,away,1984,0.5,1,0.5
nobal,2,away,1985,-0,2.5,2.5
nobal,2,away,1986,1,-0.5,-1.5
nobal,2,away,1987,2,1.5,-0.5
nobal,2,away,1988,1,2,1
nobal,2,away,1989,1,-0,-1
nobal,2,away,1990,-0.5,-0,0.5
nobal,2,away,1991,1.5,1.5,0
nobal,2,away,1992,1,1,0
nobal,2,away,1993,1,2,1
nobal,2,away,1994,-1.5,-0.5,1
nobal,2,away,1995,1,0.5,-0.5
nobal,2,away,1996,1.5,2,0.5
nobal,2,away,1997,2,2.5,0.5
nobal,2,away,1998,2,2.5,0.5
nobal,2,away,1999,-0.5,-2,-1.5
nobal,2,away,2000,1,2,1
nobal,2,away,2001,1.5,1,-0.5
nobal,2,away,2002,2,1,-1
nobal,2,away,2003,0.5,1,0.5
nobal,2,away,2004,-1,-1,0
nobal,2,away,2005,-0.5,-1,-0.5
nobal,2,away,2006,1.5,2,0.5
nobal,2,away,2007,0.5,-2,-2.5
nobal,2,away,2008,1,1.5,0.5
nobal,2,away,2009,2.5,1,-1.5
nobal,2,away,2010,-0,-0,0
nobal,2,away,2011,3,1.5,-1.5
nobal,2,away,2012,1,0.5,-0.5
nobal,2,away,2013,1.5,1.5,0
nobal,2,away,2014,1,0.5,-0.5
nobal,2,away,2015,2,-0.5,-2.5
nobal,2,away,2016,2,0.5,-1.5
nobal,2,away,2017,-0,0.5,0.5
nobal,2,away,2018,0.5,-0.5,-1
nobal,2,away,2019,2,1,-1
nobal,2,away,2020,2,-0.5,-2.5
nobal,2,away,2021,0.5,0.5,0
nobal,2,away,2022,-1,-2,-1
nobal,2,away,2023,0.5,1,0.5
nobal,2,away,2024,3,1.5,-1.5
nobal,2,away,2025,1.5,1.5,0
nobal,2,away,2026,1,-0.5,-1.5
nobal,2,away,2027,-0,0.5,0.5
nobal,2,away,2028,1,1.5,0.5
nobal,2,away,2029,1,3,2
nobal,2,away,2030,1,-0,-1
nobal,2,away,2031,1.5,1,-0.5
nobal,2,away,2032,-0,-0,0
nobal,2,away,2033,0.5,0.5,0
nobal,2,away,2034,0.5,2.5,2
nobal,2,away,2035,-1,-0,1
nobal,2,away,2036,2.5,1.5,-1
nobal,2,away,2037,1.5,1.5,0
nobal,2,away,2038,-0,-0.5,-0.5
nobal,2,away,2039,0.5,1,0.5
nobal,2,away,2040,-1,-2,-1
nobal,2,away,2041,1,1,0
nobal,2,away,2042,0.5,1.5,1
nobal,2,away,2043,1,-0,-1
nobal,2,away,2044,-0.5,0.5,1
nobal,2,away,2045,2,1,-1
nobal,2,away,2046,-0,2,2
nobal,2,away,2047,2,1,-1
nobal,2,away,2048,-0,-1,-1
nobal,2,away,2049,-0.5,1,1.5
nobal,2,away,2050,2.5,1.5,-1
nobal,2,away,2051,2.5,-0,-2.5
nobal,2,away,2052,-0,-0,0
nobal,2,away,2053,-1.5,1,2.5
nobal,2,away,2054,1,1,0
nobal,2,away,2055,1.5,-0.5,-2
nobal,2,away,2056,1,1.5,0.5
nobal,2,away,2057,1,1.5,0.5
nobal,2,away,2058,-0,1,1
nobal,2,away,2059,1,-0,-1
nobal,2,away,2060,0.5,-0,-0.5
nobal,2,away,2061,-2,-2,0
nobal,2,away,2062,1,-0,-1
nobal,2,away,2063,-0.5,1,1.5
nobal,2,away,2064,1,1,0
nobal,2,away,2065,1,1,0
nobal,2,away,2066,-1.5,-1,0.5
nobal,2,away,2067,1,2,1
nobal,2,away,2068,-0,1,1
nobal,2,away,2069,2,-0,-2
nobal,2,away,2070,2,2,0
nobal,2,away,2071,1,2.5,1.5
nobal,2,away,2072,-0.5,0.5,1
nobal,2,away,2073,-0,-0,0
nobal,2,away,2074,0.5,2,1.5
nobal,2,away,2075,-0.5,0.5,1
nobal,2,away,2076,-0,-1.5,-1.5
nobal,2,away,2077,1,1,0
nobal,2,away,2078,2,1.5,-0.5
nobal,2,away,2079,-0,1.5,1.5
nobal,2,away,2080,1,1.5,0.5
nobal,2,away,2081,1.5,2,0.5
nobal,2,away,2082,0.5,0.5,0
nobal,2,away,2083,0.5,-0.5,-1
nobal,2,away,2084,1,-0.5,-1.5
nobal,2,away,2085,-1,-0.5,0.5
nobal,2,away,2086,2,-0,-2
nobal,2,away,2087,2,1.5,-0.5
nobal,2,away,2088,0.5,-0,-0.5
nobal,2,away,2089,1,1,0
nobal,2,away,2090,0.5,-0.5,-1
nobal,2,away,2091,-0,1,1
nobal,2,away,2092,-1,1.5,2.5
nobal,2,away,2093,1.5,0.5,-1
nobal,2,away,2094,-0.5,-0.5,0
nobal,2,away,2095,-0,1,1
nobal,2,away,2096,-0,-0.5,-0.5
nobal,2,away,2097,1,1,0
nobal,2,away,2098,-1,1.5,2.5
nobal,2,away,2099,-1,-0,1
nobal,2,away,2100,2,1,-1
nobal,2,away,2101,-0,-1,-1
nobal,2,away,2102,1.5,-0.5,-2
nobal,2,away,2103,1,-0,-1
nobal,2,away,2104,1.5,-1.5,-3
nobal,2,away,2105,-0,0.5,0.5
nobal,2,away,2106,0.5,-1,-1.5
nobal,2,away,2107,-2,-3,-1
nobal,2,away,2108,1,1,0
nobal,2,away,2109,1,-0,-1
nobal,2,away,2110,-1,0.5,1.5
nobal,2,away,2111,1,1,0
nobal,2,away,2112,-0.5,0.5,1
nobal,2,away,2113,-0,1,1
nobal,2,away,2114,-0,-0,0
nobal,2,away,2115,-0,2.5,2.5
nobal,2,away,2116,1.5,1.5,0
nobal,2,away,2117,1.5,1,-0.5
nobal,2,away,2118,-0,-1,-1
nobal,2,away,2119,2,2.5,0.5
nobal,2,away,2120,1,1,0
nobal,2,away,2121,2.5,-0.5,-3
nobal,2,away,2122,1,1,0
nobal,2,away,2123,-0,0.5,0.5
nobal,2,away,2124,0.5,2.5,2
nobal,2,away,2125,-0,-0,0
nobal,2,away,2126,1,1,0
nobal,2,away,2127,-1,-1,0
nobal,2,away,2128,2,-0,-2
nobal,2,away,2129,2,3,1
nobal,2,away,2130,2.5,1,-1.5
nobal,2,away,2131,-1,-0,1
nobal,2,away,2132,-1,0.5,1.5
nobal,2,away,2133,2.5,0.5,-2
nobal,2,away,2134,1,2.5,1.5
nobal,2,away,2135,0.5,0.5,0
nobal,2,away,2136,-0,0.5,0.5
nobal,2,away,2137,1.5,2.5,1
nobal,2,away,2138,-0.5,2.5,3
nobal,2,away,2139,-0.5,-0,0.5
nobal,2,away,2140,-0,2,2
nobal,2,away,2141,1.5,0.5,-1
nobal,2,away,2142,0.5,0.5,0
nobal,2,away,2143,1.5,2.5,1
nobal,2,away,2144,0.5,1.5,1
nobal,2,away,2145,2.5,1.5,-1
nobal,2,away,2146,0.5,0.5,0
nobal,2,away,2147,1.5,1,-0.5
nobal,2,away,2148,-1.5,1,2.5
nobal,2,away,2149,-0,-1,-1
nobal,2,away,2150,-0.5,1,1.5
nobal,2,away,2151,-0,-0,0
nobal,2,away,2152,1,1,0
nobal,2,away,2153,-0,-0,0
nobal,2,away,2154,2.5,-0,-2.5
nobal,2,away,2155,2,-0,-2
nobal,2,away,2156,-1,-0.5,0.5
nobal,2,away,2157,1,3,2
nobal,2,away,2158,-0,-1.5,-1.5
nobal,2,away,2159,-0,-0.5,-0.5
nobal,2,away,2160,-0,-0,0
nobal,2,away,2161,2.5,2.5,0
nobal,2,away,2162,-1.5,-1.5,0
nobal,2,away,2163,-1,1.5,2.5
nobal,2,away,2164,1,3,2
nobal,2,away,2165,1,1.5,0.5
nobal,2,away,2166,-0,1,1
nobal,2,away,2167,1,2,1
nobal,2,away,2168,1,2,1
nobal,2,away,2169,0.5,1.5,1
nobal,2,away,2170,1,-0,-1
nobal,2,away,2171,2.5,1.5,-1
nobal,2,away,2172,-0,-0,0
nobal,2,away,2173,0.5,-0,-0.5
nobal,2,away,2174,2.5,1,-1.5
nobal,2,away,2175,1,1,0
nobal,2,away,2176,1,0.5,-0.5
nobal,2,away,2177,-0,-1.5,-1.5
nobal,2,away,2178,-0,1,1
nobal,2,away,2179,1,2,1
nobal,2,away,2180,0.5,1,0.5
nobal,2,away,2181,1,0.5,-0.5
nobal,2,away,2182,-1,-1.5,-0.5
nobal,2,away,2183,-1,1.5,2.5
nobal,2,away,2184,2.5,1,-1.5
nobal,2,away,2185,-0,1,1
nobal,2,away,2186,2,1,-1
nobal,2,away,2187,3,0.5,-2.5
nobal,2,away,2188,1,-0,-1
nobal,2,away,2189,1,1.5,0.5
nobal,2,away,2190,0.5,0.5,0
nobal,2,away,2191,1.5,3,1.5
nobal,2,away,2192,-0,1,1
nobal,2,away,2193,-0,0.5,0.5
nobal,2,away,2194,-0,-0.5,-0.5
nobal,2,away,2195,1,1,0
nobal,2,away,2196,1.5,-0.5,-2
nobal,2,away,2197,1.5,1.5,0
nobal,2,away,2198,2.5,2.5,0
nobal,2,away,2199,-1,-2,-1
nobal,2,away,2200,0.5,1,0.5
nobal,2,away,2201,2,-0,-2
nobal,2,away,2202,1.5,0.5,-1
nobal,2,away,2203,-0,-0,0
nobal,2,away,2204,2.5,-0,-2.5
nobal,2,away,2205,0.5,2,1.5
nobal,2,away,2206,1,1,0
nobal,2,away,2207,1,1,0
nobal,2,away,2208,1.5,-0,-1.5
nobal,2,away,2209,1.5,1.5,0
nobal,2,away,2210,0.5,1.5,1
nobal,2,away,2211,1,1.5,0.5
nobal,2,away,2212,-0,1,1
nobal,2,away,2213,2,-0,-2
nobal,2,away,2214,1.5,1.5,0
nobal,2,away,2215,-0,2,2
nobal,2,away,2216,-0.5,2.5,3
nobal,2,away,2217,1,1,0
nobal,2,away,2218,0.5,2,1.5
nobal,2,away,2219,0.5,-0,-0.5
nobal,2,away,2220,1,1,0
nobal,2,away,2221,-0.5,-0,0.5
nobal,2,away,2222,3,3,0
nobal,2,away,2223,1.5,1,-0.5
nobal,2,away,2224,2,1,-1
nobal,2,away,2225,-1,1,2
nobal,2,away,2226,-2,-0.5,1.5
nobal,2,away,2227,1.5,2.5,1
nobal,2,away,2228,-0.5,1,1.5
nobal,2,away,2229,0.5,-0,-0.5
nobal,2,away,2230,0.5,1,0.5
nobal,2,away,2231,2.5,0.5,-2
nobal,2,away,2232,1.5,1.5,0
nobal,2,away,2233,-0,0.5,0.5
nobal,2,away,2234,0.5,-1,-1.5
nobal,2,away,2235,1.5,1,-0.5
nobal,2,away,2236,1,-0,-1
nobal,2,away,2237,1.5,-0.5,-2
nobal,2,away,2238,1,-0,-1
nobal,2,away,2239,2.5,1.5,-1
nobal,2,away,2240,1,0.5,-0.5
nobal,2,away,2241,1.5,-0.5,-2
nobal,2,away,2242,1,1,0
nobal,2,away,2243,1.5,-0,-1.5
nobal,2,away,2244,1,1,0
nobal,2,away,2245,0.5,1,0.5
nobal,2,away,2246,-0.5,1.5,2
nobal,2,away,2247,1.5,0.5,-1
nobal,2,away,2248,1.5,0.5,-1
nobal,2,away,2249,-0,-1,-1
nobal,2,away,2250,2.5,-0,-2.5
nobal,2,away,2251,1,-0.5,-1.5
nobal,2,away,2252,1.5,-1,-2.5
nobal,2,away,2253,-0,-3.5,-3.5
nobal,2,away,2254,2,0.5,-1.5
nobal,2,away,2255,-0,-0,0
nobal,2,away,2256,-0,2,2
nobal,2,away,2257,-2.5,-0.5,2
nobal,2,away,2258,1,2.5,1.5
nobal,2,away,2259,-0.5,2,2.5
nobal,2,away,2260,0.5,2,1.5
nobal,2,away,2261,-0,2.5,2.5
nobal,2,away,2262,1,0.5,-0.5
nobal,2,away,2263,2.5,2.5,0
nobal,2,away,2264,-0,2,2
nobal,2,away,2265,-0.5,1.5,2
nobal,2,away,2266,-0,2.5,2.5
nobal,2,away,2267,1,1,0
nobal,2,away,2268,0.5,-0,-0.5
nobal,2,away,2269,1,-0,-1
nobal,2,away,2270,1.5,1.5,0
nobal,2,away,2271,-0,2,2
nobal,2,away,2272,-0,1.5,1.5
nobal,2,away,2273,-0.5,-0.5,0
nobal,2,away,2274,1,1,0
nobal,2,away,2275,-0.5,1.5,2
nobal,2,away,2276,0.5,1.5,1
nobal,2,away,2277,1,1.5,0.5
nobal,2,away,2278,2,1,-1
nobal,2,away,2279,-1.5,-0,1.5
nobal,2,away,2280,-1.5,1.5,3
nobal,2,away,2281,-0,-0,0
nobal,2,away,2282,-0,1.5,1.5
nobal,2,away,2283,-0.5,-1,-0.5
nobal,2,away,2284,1,2.5,1.5
nobal,2,away,2285,-0,-0,0
nobal,2,away,2286,2,-0,-2
nobal,2,away,2287,-0,1,1
nobal,2,away,2288,-1,-1,0
nobal,2,away,2289,1,1.5,0.5
nobal,2,away,2290,0.5,0.5,0
nobal,2,away,2291,-0,-2,-2
nobal,2,away,2292,-0,-0,0
nobal,2,away,2293,1.5,2.5,1
nobal,2,away,2294,2,-0,-2
nobal,2,away,2295,1.5,3,1.5
nobal,2,away,2296,2,1,-1
nobal,2,away,2297,-0,-0,0
nobal,2,away,2298,0.5,-1,-1.5
nobal,2,away,2299,-2,-0,2
nobal,2,away,2300,-0.5,2,2.5
nobal,2,away,2301,1,1,0
nobal,2,away,2302,1,-1,-2
nobal,2,away,2303,1.5,2,0.5
nobal,2,away,2304,-0,1.5,1.5
nobal,2,away,2305,-0,-0,0
nobal,2,away,2306,1,1,0
nobal,2,away,2307,-0,-0,0
nobal,2,away,2308,1,-1.5,-2.5
nobal,2,away,2309,1.5,1,-0.5
nobal,2,away,2310,-0,0.5,0.5
nobal,2,away,2311,1.5,1,-0.5
nobal,2,away,2312,2,2,0
nobal,2,away,2313,-0,1,1
nobal,2,away,2314,2.5,3,0.5
nobal,2,away,2315,-0,-0,0
nobal,2,away,2316,2.5,-0,-2.5
nobal,2,away,2317,-0,-0,0
nobal,2,away,2318,1,2,1
nobal,2,away,2319,1,1,0
nobal,2,away,2320,2.5,-0.5,-3
nobal,2,away,2321,1,0.5,-0.5
nobal,2,away,2322,-0,1,1
nobal,2,away,2323,1.5,1,-0.5
nobal,2,away,2324,-0.5,-1.5,-1
nobal,2,away,2325,-0,-0,0
nobal,2,away,2326,-2.5,-3.5,-1
nobal,2,away,2327,2.5,1.5,-1
nobal,2,away,2328,1,1.5,0.5
nobal,2,away,2329,-0,-0,0
nobal,2,away,2330,-0.5,1,1.5
nobal,2,away,2331,1.5,2,0.5
nobal,2,away,2332,1,2,1
nobal,2,away,2333,0.5,1,0.5
nobal,2,away,2334,1,-0,-1
nobal,2,away,2335,2.5,2,-0.5
nobal,2,away,2336,0.5,1.5,1
nobal,2,away,2337,-0,-1,-1
nobal,2,away,2338,1.5,-2.5,-4
nobal,2,away,2339,0.5,-0,-0.5
nobal,2,away,2340,1,0.5,-0.5
nobal,2,away,2341,-0,1,1
nobal,2,away,2342,-0,-1,-1
nobal,2,away,2343,1,1,0
nobal,2,away,2344,1,-0,-1
nobal,2,away,2345,-0,-0,0
nobal,2,away,2346,-1,-2.5,-1.5
nobal,2,away,2347,0.5,0.5,0
nobal,2,away,2348,-0,-0,0
nobal,2,away,2349,3,0.5,-2.5
nobal,2,away,2350,-0,-0,0
nobal,2,away,2351,-0,-0,0
nobal,2,away,2352,1.5,2,0.5
nobal,2,away,2353,-0.5,-1,-0.5
nobal,2,away,2354,0.5,1,0.5
nobal,2,away,2355,-0,1,1
nobal,2,away,2356,-1,-0,1
nobal,2,away,2357,1,1,0
nobal,2,away,2358,1,1.5,0.5
nobal,2,away,2359,1,1,0
nobal,2,away,2360,1.5,2.5,1
nobal,2,away,2361,-0,-0,0
nobal,2,away,2362,2,-0,-2
nobal,2,away,2363,1,1,0
nobal,2,away,2364,1,1.5,0.5
nobal,2,away,2365,-1,0.5,1.5
nobal,2,away,2366,-1.5,1.5,3
nobal,2,away,2367,1,1,0
nobal,2,away,2368,1,-0,-1
nobal,2,away,2369,1,2,1
nobal,2,away,2370,0.5,2,1.5
nobal,2,away,2371,1,2,1
nobal,2,away,2372,-0,2,2
nobal,2,away,2373,1,1,0
nobal,2,away,2374,1,1,0
nobal,2,away,2375,2,0.5,-1.5
nobal,2,away,2376,0.5,-0,-0.5
nobal,2,away,2377,1,-0,-1
nobal,2,away,2378,2,0.5,-1.5
nobal,2,away,2379,2,1,-1
nobal,2,away,2380,1.5,2,0.5
nobal,2,away,2381,0.5,2,1.5
nobal,2,away,2382,-0,2,2
nobal,2,away,2383,1,1,0
nobal,2,away,2384,-1.5,0.5,2
nobal,2,away,2385,1,-0,-1
nobal,2,away,2386,-2,-0.5,1.5
nobal,2,away,2387,1,-0,-1
